Date,Low,Open,Volume,High,Close,Adjusted Close
19-07-1994,8.100000381469727,8.100000381469727,1000,8.100000381469727,8.100000381469727,3.75114369392395
20-07-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
21-07-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
22-07-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
25-07-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
26-07-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
27-07-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
28-07-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
29-07-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
01-08-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
02-08-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
03-08-1994,8.100000381469727,8.100000381469727,0,8.100000381469727,8.100000381469727,3.75114369392395
04-08-1994,8.300000190734863,8.300000190734863,1000,8.300000190734863,8.300000190734863,3.8437647819519043
05-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
08-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
09-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
10-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
11-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
12-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
15-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
16-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
17-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
18-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
19-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
22-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
23-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
24-08-1994,8.300000190734863,8.300000190734863,0,8.300000190734863,8.300000190734863,3.8437647819519043
25-08-1994,8.5,8.5,40000,8.5,8.5,3.9363856315612793
26-08-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
29-08-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
30-08-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
31-08-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
01-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
02-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
06-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
07-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
08-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
09-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
12-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
13-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
14-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
15-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
16-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
19-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
20-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
21-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
22-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
23-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
26-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
27-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
28-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
29-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
30-09-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
03-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
04-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
05-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
06-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
07-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
10-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
11-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
12-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
13-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
14-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
17-10-1994,8.5,8.5,7000,8.5,8.5,3.9363856315612793
18-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
19-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
20-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
21-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
24-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
25-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
26-10-1994,8.5,8.5,2000,8.5,8.5,3.9363856315612793
27-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
28-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
31-10-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
01-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
02-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
03-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
04-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
07-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
08-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
09-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
10-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
11-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
14-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
15-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
16-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
17-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
18-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
21-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
22-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
23-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
25-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
28-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
29-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
30-11-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
01-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
02-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
05-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
06-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
07-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
08-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
09-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
12-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
13-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
14-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
15-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
16-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
19-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
20-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
21-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
22-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
23-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
27-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
28-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
29-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
30-12-1994,8.5,8.5,0,8.5,8.5,3.9363856315612793
03-01-1995,8.5,8.5,0,8.5,8.5,3.9363856315612793
04-01-1995,8.5,8.5,0,8.5,8.5,3.9363856315612793
05-01-1995,8.5,8.5,0,8.5,8.5,3.9363856315612793
06-01-1995,8.5,8.5,0,8.5,8.5,3.9363856315612793
09-01-1995,8.25,8.25,6000,8.25,8.25,3.8206095695495605
10-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
11-01-1995,8.25,8.25,3000,8.25,8.25,3.8206095695495605
12-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
13-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
16-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
17-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
18-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
19-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
20-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
23-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
24-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
25-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
26-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
27-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
30-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
31-01-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
01-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
02-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
03-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
06-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
07-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
08-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
09-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
10-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
13-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
14-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
15-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
16-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
17-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
21-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
22-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
23-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
24-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
27-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
28-02-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
01-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
02-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
03-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
06-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
07-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
08-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
09-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
10-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
13-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
14-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
15-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
16-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
17-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
20-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
21-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
22-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
23-03-1995,8.25,8.25,0,8.25,8.25,3.8206095695495605
24-03-1995,8.600000381469727,8.600000381469727,19000,8.600000381469727,8.600000381469727,3.982696056365967
27-03-1995,8.600000381469727,8.600000381469727,0,8.600000381469727,8.600000381469727,3.982696056365967
28-03-1995,8.600000381469727,8.600000381469727,0,8.600000381469727,8.600000381469727,3.982696056365967
29-03-1995,8.600000381469727,8.600000381469727,0,8.600000381469727,8.600000381469727,3.982696056365967
30-03-1995,8.600000381469727,8.600000381469727,0,8.600000381469727,8.600000381469727,3.982696056365967
31-03-1995,8.550000190734863,8.550000190734863,76000,8.699999809265137,8.699999809265137,4.029007434844971
03-04-1995,8.699999809265137,8.699999809265137,0,8.699999809265137,8.699999809265137,4.029007434844971
04-04-1995,8.800000190734863,8.800000190734863,7000,8.800000190734863,8.800000190734863,4.075316429138184
05-04-1995,8.800000190734863,8.800000190734863,0,8.800000190734863,8.800000190734863,4.075316429138184
06-04-1995,8.800000190734863,8.800000190734863,0,8.800000190734863,8.800000190734863,4.075316429138184
07-04-1995,8.800000190734863,8.800000190734863,4000,8.800000190734863,8.800000190734863,4.075316429138184
10-04-1995,8.800000190734863,8.800000190734863,0,8.800000190734863,8.800000190734863,4.075316429138184
11-04-1995,8.800000190734863,8.800000190734863,0,8.800000190734863,8.800000190734863,4.075316429138184
12-04-1995,8.800000190734863,8.800000190734863,0,8.800000190734863,8.800000190734863,4.075316429138184
13-04-1995,8.800000190734863,8.800000190734863,0,8.800000190734863,8.800000190734863,4.075316429138184
