Date,Low,Open,Volume,High,Close,Adjusted Close
01-04-2008,0.05999999865889549,0.05999999865889549,13000.0,0.05999999865889549,0.05999999865889549,0.05999999865889549
02-04-2008,,,,,,
03-04-2008,,,,,,
04-04-2008,,,,,,
07-04-2008,,,,,,
08-04-2008,,,,,,
09-04-2008,,,,,,
10-04-2008,,,,,,
11-04-2008,0.09000000357627869,0.09000000357627869,1000.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
14-04-2008,,,,,,
15-04-2008,,,,,,
16-04-2008,,,,,,
17-04-2008,,,,,,
18-04-2008,,,,,,
21-04-2008,,,,,,
22-04-2008,,,,,,
23-04-2008,,,,,,
24-04-2008,,,,,,
25-04-2008,,,,,,
28-04-2008,,,,,,
29-04-2008,,,,,,
30-04-2008,,,,,,
01-05-2008,,,,,,
02-05-2008,,,,,,
05-05-2008,,,,,,
06-05-2008,,,,,,
07-05-2008,,,,,,
08-05-2008,,,,,,
09-05-2008,,,,,,
12-05-2008,,,,,,
13-05-2008,,,,,,
14-05-2008,,,,,,
15-05-2008,,,,,,
16-05-2008,,,,,,
19-05-2008,,,,,,
20-05-2008,,,,,,
21-05-2008,,,,,,
22-05-2008,,,,,,
23-05-2008,,,,,,
27-05-2008,0.09000000357627869,0.09000000357627869,100.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
28-05-2008,0.05999999865889549,0.05999999865889549,4600.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
29-05-2008,,,,,,
30-05-2008,,,,,,
02-06-2008,,,,,,
03-06-2008,,,,,,
04-06-2008,,,,,,
05-06-2008,,,,,,
06-06-2008,,,,,,
09-06-2008,,,,,,
10-06-2008,,,,,,
11-06-2008,0.05999999865889549,0.05999999865889549,1000.0,0.05999999865889549,0.05999999865889549,0.05999999865889549
12-06-2008,,,,,,
13-06-2008,,,,,,
16-06-2008,,,,,,
17-06-2008,,,,,,
18-06-2008,,,,,,
19-06-2008,,,,,,
20-06-2008,0.09000000357627869,0.09000000357627869,500.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
23-06-2008,,,,,,
24-06-2008,,,,,,
25-06-2008,,,,,,
26-06-2008,,,,,,
27-06-2008,,,,,,
30-06-2008,,,,,,
01-07-2008,,,,,,
02-07-2008,,,,,,
03-07-2008,,,,,,
07-07-2008,,,,,,
08-07-2008,,,,,,
09-07-2008,,,,,,
10-07-2008,,,,,,
11-07-2008,,,,,,
14-07-2008,,,,,,
15-07-2008,,,,,,
16-07-2008,0.09000000357627869,0.09000000357627869,3900.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
17-07-2008,,,,,,
18-07-2008,,,,,,
21-07-2008,,,,,,
22-07-2008,,,,,,
23-07-2008,,,,,,
24-07-2008,,,,,,
25-07-2008,,,,,,
28-07-2008,,,,,,
29-07-2008,,,,,,
30-07-2008,,,,,,
31-07-2008,,,,,,
01-08-2008,,,,,,
04-08-2008,,,,,,
05-08-2008,,,,,,
06-08-2008,,,,,,
07-08-2008,,,,,,
08-08-2008,0.05999999865889549,0.09000000357627869,2000.0,0.09000000357627869,0.05999999865889549,0.05999999865889549
11-08-2008,,,,,,
12-08-2008,,,,,,
13-08-2008,,,,,,
14-08-2008,,,,,,
15-08-2008,,,,,,
18-08-2008,,,,,,
19-08-2008,,,,,,
20-08-2008,,,,,,
21-08-2008,,,,,,
22-08-2008,,,,,,
25-08-2008,,,,,,
26-08-2008,,,,,,
27-08-2008,,,,,,
28-08-2008,,,,,,
29-08-2008,,,,,,
02-09-2008,,,,,,
03-09-2008,,,,,,
04-09-2008,,,,,,
05-09-2008,,,,,,
08-09-2008,0.05999999865889549,0.05999999865889549,742.0,0.05999999865889549,0.05999999865889549,0.05999999865889549
09-09-2008,,,,,,
10-09-2008,,,,,,
11-09-2008,,,,,,
12-09-2008,,,,,,
15-09-2008,,,,,,
16-09-2008,,,,,,
17-09-2008,,,,,,
18-09-2008,0.05999999865889549,0.05999999865889549,1500.0,0.05999999865889549,0.05999999865889549,0.05999999865889549
19-09-2008,,,,,,
22-09-2008,,,,,,
23-09-2008,,,,,,
24-09-2008,,,,,,
25-09-2008,,,,,,
26-09-2008,,,,,,
29-09-2008,,,,,,
30-09-2008,,,,,,
01-10-2008,,,,,,
02-10-2008,,,,,,
03-10-2008,,,,,,
06-10-2008,,,,,,
07-10-2008,,,,,,
08-10-2008,,,,,,
09-10-2008,,,,,,
10-10-2008,,,,,,
13-10-2008,,,,,,
14-10-2008,,,,,,
15-10-2008,,,,,,
16-10-2008,,,,,,
17-10-2008,,,,,,
20-10-2008,0.09000000357627869,0.09000000357627869,2264.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
21-10-2008,,,,,,
22-10-2008,,,,,,
23-10-2008,0.05999999865889549,0.05999999865889549,500.0,0.05999999865889549,0.05999999865889549,0.05999999865889549
24-10-2008,,,,,,
27-10-2008,,,,,,
28-10-2008,,,,,,
29-10-2008,,,,,,
30-10-2008,,,,,,
31-10-2008,,,,,,
03-11-2008,,,,,,
04-11-2008,,,,,,
05-11-2008,0.09000000357627869,0.09000000357627869,200.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
06-11-2008,,,,,,
07-11-2008,,,,,,
10-11-2008,,,,,,
11-11-2008,,,,,,
12-11-2008,,,,,,
13-11-2008,,,,,,
14-11-2008,0.09000000357627869,0.09000000357627869,200.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
17-11-2008,0.09000000357627869,0.09000000357627869,0.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
18-11-2008,0.09000000357627869,0.09000000357627869,0.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
19-11-2008,0.09000000357627869,0.09000000357627869,0.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
20-11-2008,0.09000000357627869,0.09000000357627869,0.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
21-11-2008,0.09000000357627869,0.09000000357627869,0.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
24-11-2008,0.09000000357627869,0.09000000357627869,0.0,0.09000000357627869,0.09000000357627869,0.09000000357627869
